cardinality,intelligent runtime,dumb runtime
3000,624,1303
3000,575,1317
3000,573,1304
3000,598,1315
3000,700,1312
3000,586,1300
3000,592,1338
3000,592,1311
3000,587,1318
3000,594,1316
3000,594,1350
3000,587,1318
3000,583,1334
3000,583,1397
3000,591,1324
3000,593,1315
3000,591,1304
3000,591,1330
3000,595,1330
3000,591,1344
3000,584,1300
3000,596,1326
3000,587,1355
3000,594,1362
3000,581,1335
3000,587,1328
3000,606,1303
3000,590,1353
3000,612,1334
