cardinality,intelligent runtime,dumb runtime
4000,460,1609
4000,440,1537
4000,437,1538
4000,440,1559
4000,440,1534
4000,449,1583
4000,448,1585
4000,439,1570
4000,436,1583
4000,445,1585
4000,443,1576
4000,440,1604
4000,431,1587
4000,556,1577
4000,446,1568
4000,442,1559
4000,445,1547
4000,446,1565
4000,438,1571
4000,445,1566
4000,447,1594
4000,444,1586
4000,442,1601
4000,448,1578
4000,441,1588
4000,447,1568
4000,433,1602
4000,440,1554
4000,443,1597
