cardinality,intelligent runtime,dumb runtime
9000,332,481
9000,313,486
9000,310,490
9000,314,489
9000,305,485
9000,317,488
9000,317,477
9000,315,489
9000,319,484
9000,308,485
9000,306,487
9000,313,488
9000,317,490
9000,317,517
9000,316,489
9000,319,487
9000,319,487
9000,316,486
9000,318,486
9000,316,490
9000,317,514
9000,317,479
9000,316,479
9000,301,483
9000,318,482
9000,317,486
9000,320,490
9000,318,484
9000,308,482
