cardinality,intelligent runtime,dumb runtime
7000,2626,5515
7000,2524,5494
7000,3715,5509
7000,4067,5585
7000,3601,5423
7000,3257,5737
7000,3387,5659
7000,2854,5526
7000,2996,5557
7000,3112,5564
7000,2503,5601
7000,2318,5473
7000,2527,5505
7000,2408,5491
7000,2873,5726
7000,2793,5470
7000,2855,5613
7000,2580,5469
7000,2374,5283
7000,2913,5454
7000,2429,5555
7000,2399,5386
7000,2625,5535
7000,2801,5508
7000,2890,5381
7000,2848,5486
7000,2356,5400
7000,3013,5487
7000,2914,5524
