cardinality,intelligent runtime,dumb runtime
2000,253,266
2000,264,263
2000,239,254
2000,257,260
2000,254,272
2000,256,264
2000,250,256
2000,261,255
2000,260,266
2000,259,259
2000,255,263
2000,255,252
2000,245,252
2000,252,258
2000,294,263
2000,253,259
2000,252,266
2000,254,257
2000,262,263
2000,264,265
2000,260,271
2000,270,269
2000,262,252
2000,253,259
2000,258,269
2000,264,270
2000,261,262
2000,260,254
2000,265,256
