cardinality,intelligent runtime,dumb runtime
9000,586,597
9000,579,594
9000,580,626
9000,589,596
9000,580,603
9000,585,589
9000,586,609
9000,584,618
9000,569,668
9000,584,605
9000,584,607
9000,585,600
9000,581,604
9000,569,598
9000,579,613
9000,582,605
9000,583,634
9000,585,608
9000,585,595
9000,576,604
9000,568,589
9000,579,626
9000,582,606
9000,583,611
9000,585,610
9000,584,590
9000,591,609
9000,584,605
9000,578,585
