cardinality,intelligent runtime,dumb runtime
8000,475,684
8000,476,723
8000,474,700
8000,505,700
8000,481,701
8000,484,700
8000,480,696
8000,481,693
8000,482,703
8000,482,733
8000,482,761
8000,502,704
8000,476,703
8000,484,708
8000,479,701
8000,483,703
8000,493,726
8000,480,709
8000,475,724
8000,478,692
8000,501,705
8000,480,702
8000,483,700
8000,484,704
8000,479,707
8000,498,700
8000,483,703
8000,486,706
8000,480,706
