cardinality,intelligent runtime,dumb runtime
5000,404,560
5000,432,523
5000,402,533
5000,399,534
5000,397,541
5000,397,535
5000,401,523
5000,396,544
5000,402,526
5000,392,534
5000,390,533
5000,389,521
5000,399,554
5000,398,533
5000,412,528
5000,398,529
5000,397,532
5000,398,562
5000,400,534
5000,426,524
5000,394,525
5000,393,524
5000,399,552
5000,396,531
5000,401,526
5000,398,560
5000,392,523
5000,456,534
5000,391,531
