cardinality,intelligent runtime,dumb runtime
7000,279,296
7000,277,287
7000,279,289
7000,290,294
7000,289,296
7000,285,300
7000,278,278
7000,288,296
7000,301,293
7000,286,286
7000,288,287
7000,288,297
7000,288,290
7000,274,289
7000,280,293
7000,282,281
7000,284,284
7000,284,281
7000,286,301
7000,327,295
7000,288,292
7000,289,292
7000,275,294
7000,277,286
7000,282,286
7000,280,294
7000,284,295
7000,289,297
7000,285,286
