cardinality,intelligent runtime,dumb runtime
6000,490,482
6000,471,476
6000,469,483
6000,469,482
6000,470,484
6000,493,492
6000,470,489
6000,470,493
6000,473,477
6000,468,488
6000,499,489
6000,474,491
6000,470,485
6000,464,488
6000,473,486
6000,473,471
6000,465,479
6000,470,486
6000,471,480
6000,464,478
6000,470,510
6000,468,477
6000,464,480
6000,470,486
6000,470,490
6000,486,520
6000,464,492
6000,473,523
6000,464,490
