cardinality,intelligent runtime,dumb runtime
10000,318,512
10000,313,507
10000,320,539
10000,314,509
10000,321,513
10000,314,509
10000,317,508
10000,320,512
10000,316,509
10000,320,509
10000,315,512
10000,319,511
10000,314,507
10000,312,515
10000,335,510
10000,320,512
10000,316,509
10000,319,509
10000,318,515
10000,320,513
10000,318,512
10000,317,515
10000,311,510
10000,317,537
10000,322,516
10000,315,516
10000,322,513
10000,318,515
10000,314,517
