cardinality,intelligent runtime,dumb runtime
5000,1006,2177
5000,886,2094
5000,1263,2147
5000,1106,2367
5000,1186,2322
5000,1062,2588
5000,1006,2254
5000,1364,2310
5000,1346,2443
5000,1303,2360
5000,1419,2481
5000,1289,2349
5000,1249,2417
5000,1311,2429
5000,1243,2454
5000,1303,2390
5000,1304,2382
5000,1247,2447
5000,1052,2393
5000,1021,2279
5000,990,2274
5000,980,2272
5000,1005,2271
5000,989,2298
5000,1049,2294
5000,1043,2291
5000,1021,2251
5000,963,2267
5000,1018,2268
