cardinality,intelligent runtime,dumb runtime
3000,268,279
3000,254,264
3000,253,249
3000,267,270
3000,261,273
3000,264,269
3000,267,266
3000,255,272
3000,265,274
3000,278,275
3000,257,268
3000,258,271
3000,252,267
3000,255,249
3000,259,263
3000,247,259
3000,260,282
3000,267,270
3000,259,268
3000,260,278
3000,260,267
3000,259,260
3000,265,272
3000,258,280
3000,264,262
3000,260,268
3000,266,275
3000,265,288
3000,263,273
