cardinality,intelligent runtime,dumb runtime
9000,3670,6883
9000,3715,6740
9000,3881,7141
9000,3874,6926
9000,3962,7232
9000,3874,7179
9000,3900,6981
9000,3873,7252
9000,3801,7141
9000,3956,7151
9000,3895,7265
9000,3713,6727
9000,4195,6952
9000,3429,7232
9000,3423,6982
9000,3725,7164
9000,3755,7052
9000,3905,7303
9000,3949,7250
9000,3749,7254
9000,3628,6942
9000,3725,6902
9000,3786,7175
9000,3691,7093
9000,3353,6952
9000,3300,6868
9000,3731,7316
9000,3927,7102
9000,4021,7180
