cardinality,intelligent runtime,dumb runtime
6000,861,2701
6000,840,2333
6000,920,2448
6000,852,2519
6000,1004,2528
6000,800,2559
6000,809,2283
6000,795,2452
6000,805,2390
6000,838,2405
6000,826,2511
6000,923,2422
6000,833,2584
6000,785,2443
6000,799,2334
6000,836,2500
6000,794,2344
6000,807,2439
6000,787,2374
6000,790,2441
6000,781,2322
6000,770,2361
6000,796,2399
6000,773,2314
6000,773,2339
6000,810,2294
6000,821,2457
6000,779,2390
6000,881,2396
