cardinality,intelligent runtime,dumb runtime
3000,404,1308
3000,397,1246
3000,392,1244
3000,396,1273
3000,413,1257
3000,395,1242
3000,387,1277
3000,397,1291
3000,430,1725
3000,395,1240
3000,394,1356
3000,385,1261
3000,387,1232
3000,392,1217
3000,388,1229
3000,393,1249
3000,389,1236
3000,391,1265
3000,388,1228
3000,387,1260
3000,387,1226
3000,391,1221
3000,383,1212
3000,384,1250
3000,382,1228
3000,388,1243
3000,387,1232
3000,382,1261
3000,388,1219
