cardinality,intelligent runtime,dumb runtime
5000,515,465
5000,516,465
5000,513,465
5000,516,470
5000,519,462
5000,518,467
5000,516,464
5000,517,465
5000,518,466
5000,517,464
5000,517,469
5000,521,466
5000,518,457
5000,520,464
5000,522,491
5000,517,466
5000,520,467
5000,516,462
5000,519,472
5000,515,467
5000,524,468
5000,522,466
5000,518,467
5000,525,530
5000,519,467
5000,520,467
5000,515,463
5000,518,464
5000,518,463
