cardinality,intelligent runtime,dumb runtime
8000,289,299
8000,274,298
8000,277,279
8000,289,293
8000,287,303
8000,290,294
8000,290,298
8000,291,297
8000,286,297
8000,294,291
8000,276,293
8000,288,309
8000,279,297
8000,289,297
8000,289,299
8000,280,298
8000,288,287
8000,286,294
8000,286,314
8000,279,280
8000,288,299
8000,291,297
8000,337,302
8000,289,291
8000,287,291
8000,288,283
8000,285,297
8000,272,293
8000,285,302
