cardinality,intelligent runtime,dumb runtime
3000,327,347
3000,327,359
3000,348,352
3000,322,365
3000,320,363
3000,356,358
3000,331,355
3000,329,348
3000,315,363
3000,318,359
3000,320,354
3000,362,352
3000,325,349
3000,322,360
3000,327,360
3000,321,381
3000,327,365
3000,324,353
3000,328,355
3000,328,361
3000,321,354
3000,329,382
3000,328,364
3000,325,360
3000,327,378
3000,317,355
3000,328,354
3000,323,380
3000,318,351
