cardinality,intelligent runtime,dumb runtime
5000,272,380
5000,275,363
5000,283,369
5000,281,376
5000,294,374
5000,281,364
5000,281,368
5000,279,375
5000,282,361
5000,281,372
5000,277,372
5000,270,374
5000,282,393
5000,280,368
5000,271,368
5000,333,358
5000,286,385
5000,286,366
5000,285,371
5000,280,364
5000,281,378
5000,284,366
5000,290,370
5000,281,371
5000,281,372
5000,282,377
5000,281,362
5000,273,371
5000,278,372
