cardinality,intelligent runtime,dumb runtime
4000,364,476
4000,378,497
4000,375,478
4000,366,498
4000,379,466
4000,371,502
4000,440,476
4000,380,497
4000,380,481
4000,385,474
4000,382,476
4000,365,478
4000,374,479
4000,412,473
4000,381,468
4000,381,479
4000,375,500
4000,375,474
4000,378,502
4000,381,470
4000,370,469
4000,375,475
4000,375,499
4000,364,471
4000,381,473
4000,381,476
4000,373,506
4000,369,476
4000,401,463
