cardinality,intelligent runtime,dumb runtime
5000,3404,6343
5000,3491,6319
5000,3437,6279
5000,3326,6200
5000,3359,6355
5000,3398,6423
5000,3484,6338
5000,3751,6351
5000,3666,8068
5000,3257,6161
5000,2722,6013
5000,2657,6178
5000,2492,6063
5000,2573,6030
5000,2549,5933
5000,2618,6050
5000,2841,5747
5000,3026,6130
5000,2878,6202
5000,2998,6175
5000,2622,6069
5000,2977,6208
5000,3531,6149
5000,2954,6115
5000,3001,6263
5000,2653,6026
5000,2686,5997
5000,2693,5793
5000,2725,6074
