cardinality,intelligent runtime,dumb runtime
4000,266,342
4000,264,338
4000,269,338
4000,266,345
4000,265,345
4000,270,375
4000,271,340
4000,268,343
4000,267,339
4000,268,363
4000,269,341
4000,261,338
4000,298,338
4000,267,338
4000,269,336
4000,264,339
4000,297,347
4000,272,363
4000,261,342
4000,267,338
4000,268,340
4000,269,347
4000,269,335
4000,271,344
4000,258,336
4000,268,342
4000,269,342
4000,265,343
4000,267,376
