cardinality,intelligent runtime,dumb runtime
1000,249,258
1000,252,259
1000,247,256
1000,243,249
1000,263,257
1000,256,260
1000,245,250
1000,250,259
1000,252,261
1000,254,257
1000,255,271
1000,258,257
1000,250,252
1000,260,251
1000,257,255
1000,247,250
1000,248,259
1000,245,255
1000,254,255
1000,249,256
1000,255,249
1000,253,274
1000,247,256
1000,250,243
1000,236,248
1000,252,252
1000,249,253
1000,252,252
1000,237,253
