cardinality,intelligent runtime,dumb runtime
9000,518,766
9000,509,785
9000,509,757
9000,517,758
9000,510,762
9000,514,753
9000,535,760
9000,511,761
9000,513,765
9000,511,752
9000,513,761
9000,516,763
9000,542,768
9000,621,758
9000,535,763
9000,511,749
9000,513,787
9000,516,770
9000,521,782
9000,513,766
9000,513,766
9000,531,767
9000,512,783
9000,508,764
9000,517,762
9000,511,751
9000,517,765
9000,526,767
9000,519,764
