cardinality,intelligent runtime,dumb runtime
10000,804,691
10000,801,692
10000,811,712
10000,794,691
10000,804,691
10000,799,691
10000,806,762
10000,804,692
10000,804,695
10000,806,690
10000,811,693
10000,802,698
10000,806,691
10000,808,696
10000,813,686
10000,804,701
10000,811,695
10000,808,698
10000,809,685
10000,807,699
10000,804,694
10000,807,693
10000,810,694
10000,816,698
10000,808,700
10000,800,696
10000,801,691
10000,807,695
10000,811,695
