cardinality,intelligent runtime,dumb runtime
8000,679,600
8000,684,602
8000,685,601
8000,687,600
8000,693,600
8000,685,602
8000,692,594
8000,692,605
8000,689,618
8000,690,604
8000,687,604
8000,687,608
8000,687,603
8000,689,603
8000,694,611
8000,685,598
8000,690,600
8000,687,605
8000,688,601
8000,690,611
8000,688,624
8000,687,596
8000,687,603
8000,691,602
8000,688,603
8000,689,603
8000,692,607
8000,688,596
8000,688,604
