cardinality,intelligent runtime,dumb runtime
7000,292,418
7000,293,416
7000,293,439
7000,293,418
7000,293,416
7000,288,418
7000,294,418
7000,294,415
7000,287,418
7000,294,417
7000,293,419
7000,294,419
7000,289,418
7000,293,419
7000,290,418
7000,291,414
7000,291,417
7000,294,422
7000,283,418
7000,292,412
7000,293,416
7000,286,418
7000,286,445
7000,293,421
7000,288,413
7000,293,416
7000,289,419
7000,287,423
7000,286,414
