cardinality,intelligent runtime,dumb runtime
9000,296,297
9000,308,298
9000,290,306
9000,294,303
9000,294,305
9000,283,307
9000,306,288
9000,291,293
9000,293,297
9000,294,302
9000,292,303
9000,293,293
9000,292,304
9000,291,318
9000,284,290
9000,296,296
9000,297,303
9000,291,294
9000,294,291
9000,302,311
9000,291,293
9000,283,304
9000,284,299
9000,289,298
9000,289,299
9000,288,294
9000,285,361
9000,290,302
9000,285,297
