cardinality,intelligent runtime,dumb runtime
7000,501,513
7000,569,513
7000,505,524
7000,501,525
7000,494,518
7000,505,523
7000,507,522
7000,514,514
7000,502,522
7000,498,523
7000,506,524
7000,505,525
7000,506,522
7000,528,519
7000,511,515
7000,490,516
7000,508,521
7000,496,513
7000,532,520
7000,505,515
7000,506,521
7000,505,523
7000,496,531
7000,518,520
7000,508,525
7000,495,518
7000,494,519
7000,511,522
7000,504,512
