cardinality,intelligent runtime,dumb runtime
5000,610,2106
5000,540,1926
5000,541,1921
5000,539,1937
5000,539,1928
5000,548,1981
5000,539,1939
5000,547,1923
5000,542,1921
5000,545,1942
5000,545,1924
5000,547,1993
5000,541,1962
5000,539,1950
5000,549,2001
5000,539,1958
5000,543,1946
5000,541,1925
5000,567,1928
5000,532,1947
5000,547,1923
5000,547,1976
5000,550,1916
5000,541,1972
5000,538,1927
5000,543,1932
5000,536,1927
5000,541,1934
5000,549,1922
