cardinality,intelligent runtime,dumb runtime
2000,287,329
2000,306,333
2000,307,329
2000,315,332
2000,312,336
2000,313,329
2000,300,331
2000,304,328
2000,295,330
2000,302,326
2000,303,328
2000,310,329
2000,329,684
2000,309,329
2000,303,328
2000,305,328
2000,300,328
2000,314,332
2000,310,332
2000,313,328
2000,325,327
2000,311,330
2000,304,327
2000,304,331
2000,298,329
2000,306,327
2000,295,328
2000,305,328
2000,311,329
