cardinality,intelligent runtime,dumb runtime
7000,628,551
7000,628,553
7000,627,554
7000,628,550
7000,627,556
7000,649,557
7000,640,558
7000,630,555
7000,630,570
7000,632,559
7000,636,559
7000,632,555
7000,629,554
7000,628,566
7000,633,587
7000,629,558
7000,728,557
7000,632,555
7000,631,555
7000,630,550
7000,640,556
7000,628,558
7000,632,556
7000,629,561
7000,632,559
7000,626,553
7000,632,562
7000,632,572
7000,631,560
