cardinality,intelligent runtime,dumb runtime
7000,1684,3145
7000,1898,3376
7000,1910,3215
7000,1738,3351
7000,1889,3368
7000,1748,3355
7000,1770,3257
7000,1885,3376
7000,1866,3413
7000,1897,3411
7000,1830,3318
7000,1945,3262
7000,1825,3324
7000,1787,3354
7000,1754,3200
7000,1837,3263
7000,1853,3366
7000,1738,3225
7000,1787,3277
7000,1736,3307
7000,1771,3276
7000,1878,3324
7000,1922,3206
7000,1737,3299
7000,1828,3376
7000,1795,3142
7000,1755,3295
7000,1862,3342
7000,1922,3318
