cardinality,intelligent runtime,dumb runtime
6000,1477,2704
6000,1412,2616
6000,1350,2698
6000,1401,2622
6000,1382,2634
6000,1378,2672
6000,1418,2647
6000,1468,2636
6000,1400,2831
6000,1423,2651
6000,1384,2605
6000,1408,2693
6000,1403,2704
6000,1415,2632
6000,1386,2696
6000,1422,2725
6000,1413,2703
6000,1489,2685
6000,1461,2714
6000,1427,2658
6000,1356,2647
6000,1409,2657
6000,1340,2683
6000,1405,2746
6000,1259,2697
6000,1294,2545
6000,1276,2650
6000,1276,2672
6000,1280,2647
