cardinality,intelligent runtime,dumb runtime
1000,272,305
1000,270,333
1000,276,293
1000,276,303
1000,282,303
1000,267,303
1000,282,298
1000,275,297
1000,284,292
1000,280,291
1000,272,303
1000,281,303
1000,270,303
1000,282,303
1000,279,298
1000,280,304
1000,266,350
1000,280,300
1000,277,292
1000,270,297
1000,276,299
1000,284,303
1000,277,329
1000,267,304
1000,284,302
1000,278,295
1000,284,303
1000,263,291
1000,284,303
