cardinality,intelligent runtime,dumb runtime
9000,2503,4155
9000,2772,4204
9000,2659,4290
9000,2597,4350
9000,2538,4068
9000,2885,4223
9000,2449,4163
9000,2475,4202
9000,2584,4266
9000,2760,4234
9000,2601,4248
9000,2393,4123
9000,2835,4154
9000,2772,4312
9000,2564,4197
9000,2676,4225
9000,2590,4220
9000,2809,4273
9000,2486,4248
9000,2685,4254
9000,2906,4161
9000,2527,4286
9000,2493,4162
9000,2590,4317
9000,2711,4251
9000,2452,4192
9000,2929,4211
9000,2586,4271
9000,2767,4204
