cardinality,intelligent runtime,dumb runtime
4000,808,1692
4000,722,1702
4000,745,1684
4000,751,1704
4000,764,1681
4000,728,1699
4000,751,1713
4000,717,1714
4000,731,1732
4000,849,1737
4000,751,1725
4000,747,1702
4000,737,1704
4000,720,1706
4000,742,1709
4000,737,1730
4000,725,1720
4000,743,1695
4000,730,1699
4000,719,1714
4000,732,1709
4000,727,1713
4000,759,1699
4000,736,1734
4000,726,1702
4000,744,1692
4000,723,1711
4000,714,1732
4000,744,1679
