cardinality,intelligent runtime,dumb runtime
6000,585,512
6000,577,516
6000,574,512
6000,577,513
6000,571,512
6000,584,512
6000,580,520
6000,573,511
6000,586,511
6000,584,532
6000,572,513
6000,573,514
6000,579,513
6000,586,508
6000,607,512
6000,583,507
6000,575,493
6000,588,515
6000,579,512
6000,582,509
6000,587,517
6000,587,513
6000,578,521
6000,577,517
6000,579,519
6000,575,513
6000,576,578
6000,584,514
6000,578,511
