cardinality,intelligent runtime,dumb runtime
8000,305,453
8000,306,452
8000,308,452
8000,293,450
8000,309,452
8000,295,456
8000,307,444
8000,305,449
8000,298,451
8000,307,458
8000,339,454
8000,310,454
8000,303,450
8000,310,451
8000,305,449
8000,307,443
8000,308,455
8000,344,450
8000,309,507
8000,306,450
8000,306,453
8000,305,453
8000,305,458
8000,305,450
8000,339,450
8000,310,448
8000,309,452
8000,293,452
8000,303,450
