cardinality,intelligent runtime,dumb runtime
7000,960,3020
7000,1093,2912
7000,1108,3222
7000,1067,3099
7000,1042,2932
7000,1022,2912
7000,1056,3100
7000,1056,2979
7000,1120,2922
7000,1001,2879
7000,1058,3078
7000,1074,3042
7000,1047,2906
7000,999,2933
7000,1022,2890
7000,1021,2927
7000,989,2961
7000,984,2940
7000,1016,2913
7000,1000,2892
7000,1018,3012
7000,992,2893
7000,1029,3003
7000,1117,2941
7000,1005,2900
7000,996,2877
7000,1004,2976
7000,1076,2916
7000,1003,2955
