cardinality,intelligent runtime,dumb runtime
4000,1503,3135
4000,1340,2920
4000,1331,3039
4000,1341,3097
4000,1322,3012
4000,1260,2929
4000,1085,2944
4000,1089,2983
4000,1168,2930
4000,1117,2926
4000,1117,2896
4000,1149,3012
4000,1153,2874
4000,1140,2887
4000,1154,2936
4000,1147,2944
4000,1049,2831
4000,1070,2824
4000,1057,2802
4000,1061,2814
4000,1065,2828
4000,1079,2826
4000,1070,2823
4000,1061,2852
4000,1140,2810
4000,1073,2802
4000,1062,2810
4000,1072,2789
4000,1121,2780
