cardinality,intelligent runtime,dumb runtime
2000,564,1378
2000,502,1363
2000,500,1366
2000,508,1360
2000,505,1371
2000,507,1377
2000,500,1373
2000,513,1445
2000,508,1408
2000,510,1362
2000,510,1355
2000,509,1379
2000,508,1368
2000,513,1364
2000,514,1351
2000,517,1394
2000,516,1386
2000,526,1371
2000,517,1387
2000,520,1378
2000,514,1411
2000,529,1379
2000,519,1392
2000,519,1378
2000,523,1370
2000,519,1359
2000,532,1407
2000,519,1390
2000,513,1388
