cardinality,intelligent runtime,dumb runtime
1000,277,276
1000,275,280
1000,275,290
1000,278,286
1000,256,276
1000,265,278
1000,280,287
1000,267,296
1000,268,275
1000,271,281
1000,265,286
1000,273,289
1000,262,289
1000,271,290
1000,293,281
1000,271,289
1000,269,280
1000,267,282
1000,276,284
1000,267,286
1000,276,275
1000,261,292
1000,276,287
1000,278,291
1000,274,284
1000,271,311
1000,270,288
1000,265,277
1000,253,286
