cardinality,intelligent runtime,dumb runtime
1000,237,286
1000,232,280
1000,234,256
1000,239,255
1000,232,258
1000,239,270
1000,241,263
1000,235,263
1000,234,263
1000,243,286
1000,255,290
1000,252,278
1000,261,255
1000,286,278
1000,246,315
1000,247,281
1000,240,281
1000,238,256
1000,251,270
1000,246,281
1000,242,278
1000,249,281
1000,246,291
1000,249,282
1000,245,288
1000,239,308
1000,242,282
1000,240,268
1000,246,287
