cardinality,intelligent runtime,dumb runtime
3000,342,409
3000,329,409
3000,338,415
3000,335,486
3000,343,418
3000,343,415
3000,338,418
3000,341,447
3000,334,421
3000,344,407
3000,328,443
3000,336,410
3000,359,418
3000,342,416
3000,337,415
3000,339,407
3000,339,416
3000,331,413
3000,357,408
3000,332,406
3000,341,410
3000,341,413
3000,343,416
3000,330,417
3000,342,417
3000,334,412
3000,343,410
3000,335,419
3000,337,415
