cardinality,intelligent runtime,dumb runtime
9000,1370,3894
9000,1368,3781
9000,1760,5089
9000,1861,4844
9000,1564,4283
9000,1571,4688
9000,1554,4313
9000,1675,4359
9000,1445,4318
9000,1453,4176
9000,2178,4417
9000,1644,4292
9000,1480,4277
9000,1548,4424
9000,1473,4216
9000,1481,4319
9000,1485,4174
9000,1657,4180
9000,1538,4199
9000,1409,4151
9000,1564,4234
9000,1477,4177
9000,1479,4176
9000,1532,4249
9000,1434,4210
9000,1459,4055
9000,1391,4218
9000,1438,4224
9000,1427,4289
